district,quarter,period,year,quarter,date,price_sqm_sale,price_sqm_rental,log_price,price_growth_qoq,price_growth_yoy,transaction_count,transaction_value_thousands,value_index,volume_index,mortgage_rate_fixed,fdi_real_estate_transactions_meur,fdi_realestate_stock_meur_national,fdi_total_stock_meur_national,construction_cost_yoy_growth_pct_national,population_national,unemployment_rate_pct_regional,log_price_lag1,t
madeira,2022-07-01,3T2022,2022,2022Q3,2022-07-01,1898.8333333333333,10.633333333333333,7.548994941470061,0.04772867210332521,0.1742614385022092,42223.0,8051492.0,157.71078703058802,186.6024373266747,3.2266666666666666,738.85,26666.15,175732.61,10.333333333333334,10764411.0,6.1,7.501266269366735,30
madeira,2022-10-01,4T2022,2022,2022Q4,2022-10-01,2023.6666666666667,10.866666666666667,7.612666326462325,0.0636713849922641,0.20111003865116128,38526.0,7362219.0,158.04797371910158,170.26373067871702,3.9066666666666663,762.23,27428.38,175732.61,11.566666666666668,10764411.0,6.9,7.548994941470061,31
madeira,2023-01-01,1T2023,2023,2023Q1,2023-01-01,2137.3333333333335,11.0,7.667314225061334,0.05464789859900954,0.2331552923498883,34493.0,6857332.0,164.42139501587408,152.440088830945,4.003333333333333,850.7,28279.08,192753.71,,11067026.0,6.5,7.612666326462325,32
madeira,2023-04-01,2T2023,2023,2023Q2,2023-04-01,2214.6666666666665,12.366666666666667,7.702857182065076,0.03554295700374155,0.2015909126983404,33624.0,6904628.0,169.83415260390527,148.59958678142505,4.073333333333333,1030.38,29309.46,192753.71,,11067026.0,6.4,7.667314225061334,33
madeira,2023-07-01,3T2023,2023,2023Q3,2023-07-01,2342.5,13.4,7.758974014112577,0.0561168320475014,0.20997907264251658,34256.0,7072380.0,170.75092220163313,151.39267918107592,3.9966666666666666,1140.31,30449.77,192753.71,,11067026.0,4.9,7.702857182065076,34
madeira,2023-10-01,4T2023,2023,2023Q4,2023-10-01,2496.6666666666665,13.1,7.822711787843155,0.06373777373057798,0.21004546138083047,34126.0,7174277.0,173.87088910761483,150.81815068114773,3.966666666666667,853.13,31302.9,192753.71,,11067026.0,6.1,7.758974014112577,35
madeira,2024-01-01,1T2024,2024,2024Q1,2024-01-01,2613.5,13.8,7.868445598152976,0.045733810309821266,0.2011313730916422,33077.0,6730533.0,168.28967248471187,146.18214763172722,3.813333333333333,664.25,31967.15,201383.75,,11295785.0,5.9,7.822711787843155,36
madeira,2024-04-01,2T2024,2024,2024Q2,2024-04-01,2657.8333333333335,14.033333333333331,7.885266533519918,0.016820935366941292,0.18240935145484194,37125.0,7876682.0,175.47327047702692,164.072081229491,3.87,863.79,32830.94,201383.75,,11295785.0,5.2,7.868445598152976,37
madeira,2024-07-01,3T2024,2024,2024Q3,2024-07-01,2751.8333333333335,13.666666666666666,7.920022635203778,0.03475610168386023,0.16104862109120077,40909.0,9052016.0,183.003994750677,180.7952800274006,3.673333333333334,962.02,33792.96,201383.75,,11295785.0,5.7,7.885266533519918,38
madeira,2024-10-01,4T2024,2024,2024Q4,2024-10-01,2891.1666666666665,14.9,7.969415390533354,0.04939275532957588,0.14670360269019866,45214.0,10173942.0,186.10174614443363,199.8210122750224,3.41,1048.07,34841.03,201383.75,,11295785.0,5.7,7.920022635203778,39
madeira,2025-01-01,1T2025,2025,2025Q1,2025-01-01,3014.5,15.6,8.01118925792946,0.041773867396107,0.1427436597764844,41358.0,9617638.0,192.3282226547581,182.77961307715256,3.4499999999999997,968.9,35809.93,213730.82,,11405627.0,6.7,7.969415390533354,40
portalegre,2015-01-01,1T2015,2015,2015Q1,2015-01-01,693.0,,6.541029999189903,,,21762.0,2662680.0,101.19388995618124,96.176070887978,,319.12,12554.79,125514.7,0.7000000000000001,10381838.0,14.2,,0
portalegre,2015-04-01,2T2015,2015,2015Q2,2015-04-01,681.6666666666666,,6.524540779808793,-0.016489219381110587,,20614.0,2509888.0,100.69923957118108,91.10254228861218,,297.14,12851.93,125514.7,0.8333333333333334,10381838.0,12.4,6.541029999189903,1
portalegre,2015-07-01,3T2015,2015,2015Q3,2015-07-01,658.3333333333334,3.1,6.4897113886671125,-0.034829391141680155,,22928.0,2697752.0,97.31280042246271,101.32914958733386,,319.68,13171.62,125514.7,1.1333333333333335,10381838.0,12.3,6.524540779808793,2
portalegre,2015-10-01,4T2015,2015,2015Q4,2015-10-01,653.3333333333334,3.3499999999999996,6.482087463556454,-0.007623925110658902,,25205.0,3071762.0,100.79407005017497,111.39223723607596,,405.34,13576.96,125514.7,1.2000000000000002,10381838.0,12.5,6.4897113886671125,3
portalegre,2016-01-01,1T2016,2016,2016Q1,2016-01-01,661.3333333333334,,6.494257999176709,0.012170535620255052,-0.04677200001319459,24926.0,3001077.0,99.57691524589762,110.1592106862301,,434.9,14011.86,127838.92,1.3666666666666665,10356516.0,12.8,6.482087463556454,4
portalegre,2016-04-01,2T2016,2016,2016Q2,2016-04-01,657.6666666666666,,6.488698217354505,-0.005559781822203291,-0.0358425624542873,26890.0,3267885.0,100.5101875107177,118.83901048514512,,401.38,14413.24,127838.92,1.3666666666666665,10356516.0,11.2,6.494257999176709,5
portalegre,2016-07-01,3T2016,2016,2016Q3,2016-07-01,629.3333333333334,3.3,6.444661058037337,-0.04403715931716867,-0.045050330629775814,26675.0,3173236.0,98.38571929954205,117.8888287352639,,331.47,14744.71,127838.92,1.2000000000000002,10356516.0,10.9,6.488698217354505,6
portalegre,2016-10-01,4T2016,2016,2016Q4,2016-10-01,608.6666666666666,3.3333333333333335,6.411270772486804,-0.03339028555053236,-0.07081669106964927,28999.0,3551512.0,101.2894901297318,128.15963053398005,,408.85,15153.56,127838.92,1.2000000000000002,10356516.0,10.8,6.444661058037337,7
portalegre,2017-01-01,1T2017,2017,2017Q1,2017-01-01,592.6666666666666,3.45,6.38463212740574,-0.026638645081064283,-0.10962587177096861,29975.0,3800102.0,104.85042196590872,132.4730137334409,,489.78,15643.34,138586.19,1.2666666666666668,10340124.0,10.4,6.411270772486804,8
portalegre,2017-04-01,2T2017,2017,2017Q2,2017-04-01,634.0,3.3,6.452048954437226,0.06741682703148566,-0.03664926291727966,31197.0,4021419.0,106.61065537213086,137.8735816327658,,370.69,16014.03,138586.19,1.3333333333333333,10340124.0,9.1,6.38463212740574,9
portalegre,2017-07-01,3T2017,2017,2017Q3,2017-07-01,724.3333333333334,,6.58525169158832,0.13320273715109465,0.14059063355098367,32722.0,4258992.0,107.64679513938984,144.61324288192336,,384.08,16398.1,138586.19,1.5,10340124.0,8.8,6.452048954437226,10
portalegre,2017-10-01,4T2017,2017,2017Q4,2017-10-01,722.0,3.6666666666666665,6.582025138892826,-0.0032265526954944335,0.1707543664060216,35940.0,4898678.0,112.72881483438267,158.83503298014563,,440.43,16838.54,138586.19,1.7666666666666668,10340124.0,8.3,6.58525169158832,11
portalegre,2018-01-01,1T2018,2018,2018Q1,2018-01-01,798.3333333333334,,6.682526221176906,0.10050108228408039,0.29789409377116627,34449.0,4755125.0,114.16144018167434,152.2456330309693,,495.45,17333.99,136252.87,1.8,10334633.0,8.0,6.582025138892826,12
portalegre,2018-04-01,2T2018,2018,2018Q2,2018-04-01,737.6666666666666,,6.60349205138294,-0.07903416979396649,0.15144309694571412,38730.0,5425227.0,115.8522674050557,171.16529847860434,,514.24,17848.23,136252.87,1.9,10334633.0,6.9,6.682526221176906,13
portalegre,2018-07-01,3T2018,2018,2018Q3,2018-07-01,761.6666666666666,,6.635509014660196,0.03201696327725578,0.05025732307187525,38964.0,5512302.0,117.00477583884005,172.19944977847507,,434.61,18282.84,136252.87,2.1333333333333333,10334633.0,6.800000000000001,6.60349205138294,14
portalegre,2018-10-01,4T2018,2018,2018Q4,2018-10-01,784.0,,6.664409020350408,0.028900005690212005,0.08238388145758169,39066.0,5414883.0,114.63685212246476,172.65023367841872,2.64,498.33,18781.17,136252.87,2.233333333333334,10334633.0,6.7,6.635509014660196,15
portalegre,2019-01-01,1T2019,2019,2019Q1,2019-01-01,779.3333333333334,,6.658438853363904,-0.0059701669865033224,-0.024087367813002025,36954.0,5261090.0,117.7466059092851,163.31635527958545,2.8666666666666667,445.76,19226.93,148342.92,2.366666666666667,10354446.0,6.9,6.664409020350408,16
portalegre,2019-04-01,2T2019,2019,2019Q2,2019-04-01,756.6666666666666,,6.628922821807339,-0.02951603155656546,0.025430770424399007,36681.0,5414806.0,122.08880842455076,162.10984542973628,3.1566666666666667,415.35,19642.28,148342.92,2.466666666666667,10354446.0,6.300000000000001,6.658438853363904,17
portalegre,2019-07-01,3T2019,2019,2019Q3,2019-07-01,774.3333333333334,,6.652002444102299,0.023079622294960522,0.016493429442103746,39554.0,5800028.0,121.2757031962132,174.80692527814915,2.4133333333333336,418.47,20060.75,148342.92,2.4000000000000004,10354446.0,6.2,6.628922821807339,18
portalegre,2019-10-01,4T2019,2019,2019Q4,2019-10-01,671.3333333333334,4.45,6.509265784610398,-0.14273665949190129,-0.15514323574000954,41676.0,6136268.0,121.77339389322496,184.18499817697688,2.1866666666666665,490.46,20551.21,148342.92,2.4000000000000004,10354446.0,6.800000000000001,6.652002444102299,19
portalegre,2020-01-01,1T2020,2020,2020Q1,2020-01-01,673.6666666666666,,6.512735428735511,0.0034696441251131915,-0.14570342462839303,36399.0,5785538.0,131.4584231641285,160.86356052989206,2.21,468.51,21019.72,150377.77,2.533333333333333,10384846.0,6.9,6.509265784610398,20
portalegre,2020-04-01,2T2020,2020,2020Q2,2020-04-01,643.0,,6.466144724237619,-0.046590704497892155,-0.16277809756971973,26379.0,4125502.0,129.34587844472952,116.5806715354274,2.21,274.49,21294.21,150377.77,2.2,10384846.0,5.7,6.512735428735511,21
portalegre,2020-07-01,3T2020,2020,2020Q3,2020-07-01,638.6666666666666,,6.459382669862696,-0.0067620543749233875,-0.19261977423960364,35596.0,5427603.0,126.10752326248976,157.31474218033566,2.08,352.27,21646.48,150377.77,2.1333333333333333,10384846.0,8.200000000000001,6.466144724237619,22
portalegre,2020-10-01,4T2020,2020,2020Q4,2020-10-01,628.0,,6.4425401664681985,-0.01684250339449722,-0.06672561814219957,39139.0,6098441.0,128.86744612614154,172.97285352837838,2.1266666666666665,488.87,22135.35,150377.77,2.1,10384846.0,7.300000000000001,6.459382669862696,23
portalegre,2021-01-01,1T2021,2021,2021Q1,2021-01-01,632.3333333333334,,6.4494166812669045,0.0068765147987059905,-0.06331874746860677,34614.0,5595240.0,133.69065495381548,152.97484228087814,1.9566666666666668,345.02,22480.37,164176.4,1.9,,7.2,6.4425401664681985,24
portalegre,2021-04-01,2T2021,2021,2021Q2,2021-04-01,613.6666666666666,,6.419451892564968,-0.029964788701936307,-0.046692831672650925,41736.0,6933006.0,137.38675721914424,184.45016517694373,2.193333333333334,512.35,22992.72,164176.4,2.866666666666667,,6.9,6.4494166812669045,25
portalegre,2021-07-01,3T2021,2021,2021Q3,2021-07-01,598.6666666666666,,6.394704960194035,-0.02474693237093284,-0.06467770966866038,43447.0,7345978.0,139.83759623515712,192.0118441259985,2.18,570.74,23563.46,164176.4,4.033333333333334,,6.300000000000001,6.419451892564968,26
portalegre,2021-10-01,4T2021,2021,2021Q4,2021-10-01,601.0,,6.398594934535208,0.00388997434117222,-0.043945231932990936,45885.0,8225207.0,148.2552976019511,202.7864632246517,2.1533333333333333,700.74,24264.2,164176.4,5.300000000000001,,6.300000000000001,6.394704960194035,27
portalegre,2022-01-01,1T2022,2022,2022Q1,2022-01-01,597.6666666666666,,6.393033184937023,-0.005561749598184562,-0.05638349632988149,43544.0,8081797.0,153.50189341648706,192.44053077594492,2.3266666666666667,615.95,24880.15,175732.61,6.766666666666667,10764411.0,6.0,6.398594934535208,28
portalegre,2022-04-01,2T2022,2022,2022Q2,2022-04-01,608.3333333333334,,6.410722977348482,0.01768979241145896,-0.008728915216486222,43607.0,8287705.0,157.1853964180325,192.71895612591013,2.98,1047.15,25927.3,175732.61,8.666666666666666,10764411.0,5.9,6.393033184937023,29
portalegre,2022-07-01,3T2022,2022,2022Q3,2022-07-01,640.6666666666666,,6.462509300862128,0.05178632351364598,0.0678043406680926,42223.0,8051492.0,157.71078703058802,186.6024373266747,3.2266666666666666,738.85,26666.15,175732.61,10.333333333333334,10764411.0,5.9,6.410722977348482,30
portalegre,2022-10-01,4T2022,2022,2022Q4,2022-10-01,638.0,4.7,6.45833828334479,-0.004171017517338171,0.05974334880958221,38526.0,7362219.0,158.04797371910158,170.26373067871702,3.9066666666666663,762.23,27428.38,175732.61,11.566666666666668,10764411.0,6.7,6.462509300862128,31
portalegre,2023-01-01,1T2023,2023,2023Q1,2023-01-01,631.6666666666666,5.166666666666667,6.448361828848417,-0.009976454496372966,0.055328643911393804,34493.0,6857332.0,164.42139501587408,152.440088830945,4.003333333333333,850.7,28279.08,192753.71,,11067026.0,7.2,6.45833828334479,32
portalegre,2023-04-01,2T2023,2023,2023Q2,2023-04-01,650.0,5.466666666666666,6.476972362889683,0.0286105340412659,0.06624938554120074,33624.0,6904628.0,169.83415260390527,148.59958678142505,4.073333333333333,1030.38,29309.46,192753.71,,11067026.0,6.1000000000000005,6.448361828848417,33
portalegre,2023-07-01,3T2023,2023,2023Q3,2023-07-01,677.0,5.733333333333333,6.517671272912275,0.040698910022592294,0.05516197205014706,34256.0,7072380.0,170.75092220163313,151.39267918107592,3.9966666666666666,1140.31,30449.77,192753.71,,11067026.0,6.1000000000000005,6.476972362889683,34
portalegre,2023-10-01,4T2023,2023,2023Q4,2023-10-01,696.0,5.8999999999999995,6.54534966033442,0.0276783874221449,0.08701137698963013,34126.0,7174277.0,173.87088910761483,150.81815068114773,3.966666666666667,853.13,31302.9,192753.71,,11067026.0,6.6000000000000005,6.517671272912275,35
portalegre,2024-01-01,1T2024,2024,2024Q1,2024-01-01,714.3333333333334,6.2,6.571349706805467,0.026000046471047256,0.12298787795705035,33077.0,6730533.0,168.28967248471187,146.18214763172722,3.813333333333333,664.25,31967.15,201383.75,,11295785.0,6.800000000000001,6.54534966033442,36
portalegre,2024-04-01,2T2024,2024,2024Q2,2024-04-01,725.3333333333334,6.3999999999999995,6.586631319307724,0.015281612502256792,0.10965895641804124,37125.0,7876682.0,175.47327047702692,164.072081229491,3.87,863.79,32830.94,201383.75,,11295785.0,6.2,6.571349706805467,37
portalegre,2024-07-01,3T2024,2024,2024Q3,2024-07-01,751.0,6.1000000000000005,6.621405651764134,0.034774332456410484,0.10373437885185943,40909.0,9052016.0,183.003994750677,180.7952800274006,3.673333333333334,962.02,33792.96,201383.75,,11295785.0,6.2,6.586631319307724,38
portalegre,2024-10-01,4T2024,2024,2024Q4,2024-10-01,795.0,6.933333333333334,6.678342114654332,0.0569364628901976,0.13299245431991213,45214.0,10173942.0,186.10174614443363,199.8210122750224,3.41,1048.07,34841.03,201383.75,,11295785.0,6.7,6.621405651764134,39
portalegre,2025-01-01,1T2025,2025,2025Q1,2025-01-01,831.3333333333334,6.7,6.723030837571872,0.04468872291753989,0.15168113076640477,41358.0,9617638.0,192.3282226547581,182.77961307715256,3.4499999999999997,968.9,35809.93,213730.82,,11405627.0,6.6000000000000005,6.678342114654332,40
porto,2015-01-01,1T2015,2015,2015Q1,2015-01-01,973.6666666666666,4.8,6.881069013719631,,,21762.0,2662680.0,101.19388995618124,96.176070887978,,319.12,12554.79,125514.7,0.7000000000000001,10381838.0,14.2,,0
porto,2015-04-01,2T2015,2015,2015Q2,2015-04-01,999.6666666666666,5.1,6.907421890080899,0.02635287636126815,,20614.0,2509888.0,100.69923957118108,91.10254228861218,,297.14,12851.93,125514.7,0.8333333333333334,10381838.0,12.4,6.881069013719631,1
porto,2015-07-01,3T2015,2015,2015Q3,2015-07-01,999.3333333333334,5.366666666666667,6.907088389994433,-0.0003335000864659321,,22928.0,2697752.0,97.31280042246271,101.32914958733386,,319.68,13171.62,125514.7,1.1333333333333335,10381838.0,12.3,6.907421890080899,2
porto,2015-10-01,4T2015,2015,2015Q4,2015-10-01,968.3333333333334,5.233333333333333,6.875576380617902,-0.03151200937653087,,25205.0,3071762.0,100.79407005017497,111.39223723607596,,405.34,13576.96,125514.7,1.2000000000000002,10381838.0,12.5,6.907088389994433,3
porto,2016-01-01,1T2016,2016,2016Q1,2016-01-01,1023.6666666666666,5.566666666666666,6.931146231772713,0.055569851154810834,0.050077218053082184,24926.0,3001077.0,99.57691524589762,110.1592106862301,,434.9,14011.86,127838.92,1.3666666666666665,10356516.0,12.8,6.875576380617902,4
porto,2016-04-01,2T2016,2016,2016Q2,2016-04-01,1004.6666666666666,5.733333333333333,6.912411090518331,-0.018735141254381915,0.0049892004374321175,26890.0,3267885.0,100.5101875107177,118.83901048514512,,401.38,14413.24,127838.92,1.3666666666666665,10356516.0,11.2,6.931146231772713,5
porto,2016-07-01,3T2016,2016,2016Q3,2016-07-01,1024.3333333333333,6.366666666666667,6.931797273462375,0.019386182944043817,0.024708883467941867,26675.0,3173236.0,98.38571929954205,117.8888287352639,,331.47,14744.71,127838.92,1.2000000000000002,10356516.0,10.9,6.912411090518331,6
porto,2016-10-01,4T2016,2016,2016Q4,2016-10-01,1060.3333333333333,7.533333333333334,6.966338603081034,0.03454132961865941,0.09076222246313215,28999.0,3551512.0,101.2894901297318,128.15963053398005,,408.85,15153.56,127838.92,1.2000000000000002,10356516.0,10.8,6.931797273462375,7
porto,2017-01-01,1T2017,2017,2017Q1,2017-01-01,1096.0,8.033333333333333,6.999422467507961,0.0330838644269269,0.06827623573524821,29975.0,3800102.0,104.85042196590872,132.4730137334409,,489.78,15643.34,138586.19,1.2666666666666668,10340124.0,10.4,6.966338603081034,8
porto,2017-04-01,2T2017,2017,2017Q2,2017-04-01,1138.3333333333333,7.766666666666667,7.037320483336781,0.037898015828819354,0.12490939281844948,31197.0,4021419.0,106.61065537213086,137.8735816327658,,370.69,16014.03,138586.19,1.3333333333333333,10340124.0,9.1,6.999422467507961,9
porto,2017-07-01,3T2017,2017,2017Q3,2017-07-01,1175.0,7.666666666666667,7.069023426578259,0.03170294324147882,0.13722615311588449,32722.0,4258992.0,107.64679513938984,144.61324288192336,,384.08,16398.1,138586.19,1.5,10340124.0,8.8,7.037320483336781,10
porto,2017-10-01,4T2017,2017,2017Q4,2017-10-01,1262.3333333333333,7.666666666666667,7.1407171392336855,0.07169371265542601,0.1743785361526511,35940.0,4898678.0,112.72881483438267,158.83503298014563,,440.43,16838.54,138586.19,1.7666666666666668,10340124.0,8.3,7.069023426578259,11
porto,2018-01-01,1T2018,2018,2018Q1,2018-01-01,1327.3333333333333,7.833333333333333,7.190927195956032,0.050210056722346685,0.19150472844807087,34449.0,4755125.0,114.16144018167434,152.2456330309693,,495.45,17333.99,136252.87,1.8,10334633.0,8.0,7.1407171392336855,12
porto,2018-04-01,2T2018,2018,2018Q2,2018-04-01,1409.3333333333333,8.166666666666666,7.250872058322019,0.059944862365987284,0.2135515749852388,38730.0,5425227.0,115.8522674050557,171.16529847860434,,514.24,17848.23,136252.87,1.9,10334633.0,6.9,7.190927195956032,13
porto,2018-07-01,3T2018,2018,2018Q3,2018-07-01,1590.3333333333333,8.766666666666667,7.371698916847997,0.12082685852597752,0.3026754902697375,38964.0,5512302.0,117.00477583884005,172.19944977847507,,434.61,18282.84,136252.87,2.1333333333333333,10334633.0,6.800000000000001,7.250872058322019,14
porto,2018-10-01,4T2018,2018,2018Q4,2018-10-01,1600.3333333333333,8.866666666666667,7.377967219862831,0.0062683030148340535,0.23725008062914554,39066.0,5414883.0,114.63685212246476,172.65023367841872,2.64,498.33,18781.17,136252.87,2.233333333333334,10334633.0,6.7,7.371698916847997,15
porto,2019-01-01,1T2019,2019,2019Q1,2019-01-01,1699.3333333333333,9.366666666666667,7.437991296267951,0.060024076405119864,0.24706410031191872,36954.0,5261090.0,117.7466059092851,163.31635527958545,2.8666666666666667,445.76,19226.93,148342.92,2.366666666666667,10354446.0,6.9,7.377967219862831,16
porto,2019-04-01,2T2019,2019,2019Q2,2019-04-01,1799.0,9.466666666666669,7.494986233950533,0.05699493768258179,0.24411417562851323,36681.0,5414806.0,122.08880842455076,162.10984542973628,3.1566666666666667,415.35,19642.28,148342.92,2.466666666666667,10354446.0,6.300000000000001,7.437991296267951,17
