geo_level,region,year,population
Município,Viana do Alentejo,2014,5667
Município,Viana do Alentejo,2015,5603
Município,Viana do Alentejo,2016,5543
Município,Viana do Alentejo,2017,5480
Município,Viana do Alentejo,2018,5422
Município,Viana do Alentejo,2019,5385
Município,Viana do Alentejo,2020,5392
Município,Viana do Alentejo,2022,5374
Município,Viana do Alentejo,2023,5459
Município,Viana do Alentejo,2024,5526
Município,Viana do Alentejo,2025,5573
Município,Vila Viçosa,1982,8618
Município,Vila Viçosa,1983,8668
Município,Vila Viçosa,1984,8701
Município,Vila Viçosa,1985,8721
Município,Vila Viçosa,1986,8747
Município,Vila Viçosa,1987,8777
Município,Vila Viçosa,1988,8810
Município,Vila Viçosa,1989,8834
Município,Vila Viçosa,1990,8861
Município,Vila Viçosa,1991,8975
Município,Vila Viçosa,1992,9052
Município,Vila Viçosa,1993,9012
Município,Vila Viçosa,1994,8989
Município,Vila Viçosa,1995,8976
Município,Vila Viçosa,1996,8955
Município,Vila Viçosa,1997,8942
Município,Vila Viçosa,1998,8931
Município,Vila Viçosa,1999,8910
Município,Vila Viçosa,2000,8884
Município,Vila Viçosa,2001,8857
Município,Vila Viçosa,2002,8832
Município,Vila Viçosa,2003,8798
Município,Vila Viçosa,2004,8747
Município,Vila Viçosa,2005,8682
Município,Vila Viçosa,2006,8617
Município,Vila Viçosa,2007,8568
Município,Vila Viçosa,2008,8512
Município,Vila Viçosa,2009,8443
Município,Vila Viçosa,2010,8375
Município,Vila Viçosa,2011,8281
Município,Vila Viçosa,2012,8189
Município,Vila Viçosa,2013,8109
Município,Vila Viçosa,2014,8011
Município,Vila Viçosa,2015,7905
Município,Vila Viçosa,2016,7794
Município,Vila Viçosa,2017,7692
Município,Vila Viçosa,2018,7606
Município,Vila Viçosa,2019,7514
Município,Vila Viçosa,2020,7436
Município,Vila Viçosa,2022,7421
Município,Vila Viçosa,2023,7424
Município,Vila Viçosa,2024,7423
Município,Vila Viçosa,2025,7385
NUTS II,Algarve,1982,324447
NUTS II,Algarve,1983,325448
NUTS II,Algarve,1984,326514
NUTS II,Algarve,1985,327675
NUTS II,Algarve,1986,329342
NUTS II,Algarve,1987,331626
NUTS II,Algarve,1988,334080
NUTS II,Algarve,1989,336645
NUTS II,Algarve,1990,339210
NUTS II,Algarve,1991,343458
NUTS II,Algarve,1992,348054
NUTS II,Algarve,1993,351347
NUTS II,Algarve,1994,355339
NUTS II,Algarve,1995,359711
NUTS II,Algarve,1996,364462
NUTS II,Algarve,1997,369897
NUTS II,Algarve,1998,375735
NUTS II,Algarve,1999,381985
NUTS II,Algarve,2000,389220
NUTS II,Algarve,2001,397040
NUTS II,Algarve,2002,404483
NUTS II,Algarve,2003,410820
NUTS II,Algarve,2004,416071
NUTS II,Algarve,2005,421035
NUTS II,Algarve,2006,426169
NUTS II,Algarve,2007,431677
NUTS II,Algarve,2008,437322
NUTS II,Algarve,2009,442956
NUTS II,Algarve,2010,448564
NUTS II,Algarve,2011,451813
NUTS II,Algarve,2012,451700
NUTS II,Algarve,2013,450515
NUTS II,Algarve,2014,449959
NUTS II,Algarve,2015,450822
NUTS II,Algarve,2016,452490
NUTS II,Algarve,2017,454707
NUTS II,Algarve,2018,457855
NUTS II,Algarve,2019,462604
NUTS II,Algarve,2020,467751
NUTS II,Algarve,2022,525365
NUTS II,Algarve,2023,553361
NUTS II,Algarve,2024,570509
NUTS II,Algarve,2025,577564
NUTS III,Algarve,1982,324447
NUTS III,Algarve,1983,325448
NUTS III,Algarve,1984,326514
NUTS III,Algarve,1985,327675
NUTS III,Algarve,1986,329342
NUTS III,Algarve,1987,331626
NUTS III,Algarve,1988,334080
NUTS III,Algarve,1989,336645
NUTS III,Algarve,1990,339210
NUTS III,Algarve,1991,343458
NUTS III,Algarve,1992,348054
NUTS III,Algarve,1993,351347
NUTS III,Algarve,1994,355339
NUTS III,Algarve,1995,359711
NUTS III,Algarve,1996,364462
NUTS III,Algarve,1997,369897
NUTS III,Algarve,1998,375735
NUTS III,Algarve,1999,381985
NUTS III,Algarve,2000,389220
NUTS III,Algarve,2001,397040
NUTS III,Algarve,2002,404483
NUTS III,Algarve,2003,410820
NUTS III,Algarve,2004,416071
NUTS III,Algarve,2005,421035
NUTS III,Algarve,2006,426169
NUTS III,Algarve,2007,431677
NUTS III,Algarve,2008,437322
NUTS III,Algarve,2009,442956
NUTS III,Algarve,2010,448564
NUTS III,Algarve,2011,451813
NUTS III,Algarve,2012,451700
NUTS III,Algarve,2013,450515
NUTS III,Algarve,2014,449959
NUTS III,Algarve,2015,450822
NUTS III,Algarve,2016,452490
NUTS III,Algarve,2017,454707
NUTS III,Algarve,2018,457855
NUTS III,Algarve,2019,462604
NUTS III,Algarve,2020,467751
NUTS III,Algarve,2022,525365
NUTS III,Algarve,2023,553361
NUTS III,Algarve,2024,570509
NUTS III,Algarve,2025,577564
Município,Albufeira,1982,17305
Município,Albufeira,1983,17474
Município,Albufeira,1984,17677
Município,Albufeira,1985,17914
Município,Albufeira,1986,18276
Município,Albufeira,1987,18771
Município,Albufeira,1988,19331
Município,Albufeira,1989,19915
Município,Albufeira,1990,20516
Município,Albufeira,1991,21303
Município,Albufeira,1992,22191
Município,Albufeira,1993,23035
Município,Albufeira,1994,23970
Município,Albufeira,1995,24943
Município,Albufeira,1996,25970
Município,Albufeira,1997,27083
Município,Albufeira,1998,28185
Município,Albufeira,1999,29315
Município,Albufeira,2000,30559
Município,Albufeira,2001,31802
Município,Albufeira,2002,32967
Município,Albufeira,2003,33995
Município,Albufeira,2004,34866
Município,Albufeira,2005,35723
Município,Albufeira,2006,36614
Município,Albufeira,2007,37515
Município,Albufeira,2008,38437
Município,Albufeira,2009,39377
Município,Albufeira,2010,40328
Município,Albufeira,2011,40984
Município,Albufeira,2012,41212
Município,Albufeira,2013,41322
Município,Albufeira,2014,41527
Município,Albufeira,2015,41904
Município,Albufeira,2016,42336
Município,Albufeira,2017,42808
Município,Albufeira,2018,43364
Município,Albufeira,2019,44053
Município,Albufeira,2020,44425
Município,Albufeira,2022,54702
Município,Albufeira,2023,59368
Município,Albufeira,2024,62389
Município,Albufeira,2025,63430
Município,Alcoutim,1982,5216
Município,Alcoutim,1983,5160
Município,Alcoutim,1984,5101
Município,Alcoutim,1985,5045
Município,Alcoutim,1986,4963
Município,Alcoutim,1987,4875
Município,Alcoutim,1988,4798
Município,Alcoutim,1989,4717
Município,Alcoutim,1990,4626
Município,Alcoutim,1991,4543
Município,Alcoutim,1992,4463
Município,Alcoutim,1993,4376
Município,Alcoutim,1994,4284
Município,Alcoutim,1995,4199
Município,Alcoutim,1996,4114
Município,Alcoutim,1997,4020
Município,Alcoutim,1998,3943
Município,Alcoutim,1999,3881
Município,Alcoutim,2000,3816
Município,Alcoutim,2001,3743
Município,Alcoutim,2002,3661
Município,Alcoutim,2003,3571
Município,Alcoutim,2004,3479
Município,Alcoutim,2005,3395
Município,Alcoutim,2006,3314
Município,Alcoutim,2007,3223
Município,Alcoutim,2008,3130
Município,Alcoutim,2009,3045
Município,Alcoutim,2010,2968
Município,Alcoutim,2011,2914
Município,Alcoutim,2012,2875
Município,Alcoutim,2013,2827
Município,Alcoutim,2014,2780
Município,Alcoutim,2015,2741
Município,Alcoutim,2016,2703
Município,Alcoutim,2017,2661
Município,Alcoutim,2018,2628
Município,Alcoutim,2019,2601
Município,Alcoutim,2020,2566
Município,Alcoutim,2022,2516
Município,Alcoutim,2023,2497
Município,Alcoutim,2024,2478
Município,Alcoutim,2025,2472
Município,Aljezur,1982,5047
Município,Aljezur,1983,5028
Município,Aljezur,1984,5004
Município,Aljezur,1985,4979
Município,Aljezur,1986,4973
Município,Aljezur,1987,4987
Município,Aljezur,1988,4991
Município,Aljezur,1989,4996
Município,Aljezur,1990,5006
Município,Aljezur,1991,5011
Município,Aljezur,1992,5019
Município,Aljezur,1993,5012
Município,Aljezur,1994,5007
Município,Aljezur,1995,5015
Município,Aljezur,1996,5032
Município,Aljezur,1997,5063
Município,Aljezur,1998,5103
Município,Aljezur,1999,5151
Município,Aljezur,2000,5216
Município,Aljezur,2001,5304
Município,Aljezur,2002,5406
Município,Aljezur,2003,5489
Município,Aljezur,2004,5550
Município,Aljezur,2005,5597
Município,Aljezur,2006,5645
Município,Aljezur,2007,5692
Município,Aljezur,2008,5736
Município,Aljezur,2009,5798
Município,Aljezur,2010,5865
Município,Aljezur,2011,5824
Município,Aljezur,2012,5725
Município,Aljezur,2013,5686
Município,Aljezur,2014,5664
Município,Aljezur,2015,5662
Município,Aljezur,2016,5686
Município,Aljezur,2017,5722
Município,Aljezur,2018,5772
Município,Aljezur,2019,5856
Município,Aljezur,2020,6012
Município,Aljezur,2022,6639
Município,Aljezur,2023,7128
Município,Aljezur,2024,7413
Município,Aljezur,2025,7489
Município,Castro Marim,1982,7288
Município,Castro Marim,1983,7280
Município,Castro Marim,1984,7245
Município,Castro Marim,1985,7197
Município,Castro Marim,1986,7143
Município,Castro Marim,1987,7078
Município,Castro Marim,1988,7003
Município,Castro Marim,1989,6923
Município,Castro Marim,1990,6845
Município,Castro Marim,1991,6807
Município,Castro Marim,1992,6778
Município,Castro Marim,1993,6734
Município,Castro Marim,1994,6708
Município,Castro Marim,1995,6679
Município,Castro Marim,1996,6646
Município,Castro Marim,1997,6626
Município,Castro Marim,1998,6610
Município,Castro Marim,1999,6591
Município,Castro Marim,2000,6584
Município,Castro Marim,2001,6610
Município,Castro Marim,2002,6647
Município,Castro Marim,2003,6677
Município,Castro Marim,2004,6687
Município,Castro Marim,2005,6678
Município,Castro Marim,2006,6685
Município,Castro Marim,2007,6710
Município,Castro Marim,2008,6724
Município,Castro Marim,2009,6734
Município,Castro Marim,2010,6749
Município,Castro Marim,2011,6707
Município,Castro Marim,2012,6638
Município,Castro Marim,2013,6595
Município,Castro Marim,2014,6550
Município,Castro Marim,2015,6505
Município,Castro Marim,2016,6473
Município,Castro Marim,2017,6453
Município,Castro Marim,2018,6431
Município,Castro Marim,2019,6425
Município,Castro Marim,2020,6463
Município,Castro Marim,2022,6946
Município,Castro Marim,2023,7212
Município,Castro Marim,2024,7433
Município,Castro Marim,2025,7552
Município,Faro,1982,45592
Município,Faro,1983,45902
Município,Faro,1984,46252
Município,Faro,1985,46660
Município,Faro,1986,47220
Município,Faro,1987,47933
Município,Faro,1988,48682
Município,Faro,1989,49444
Município,Faro,1990,50190
Município,Faro,1991,51081
Município,Faro,1992,51884
Município,Faro,1993,52434
Município,Faro,1994,53056
Município,Faro,1995,53682
Município,Faro,1996,54309
Município,Faro,1997,54996
Município,Faro,1998,55699
Município,Faro,1999,56450
Município,Faro,2000,57338
Município,Faro,2001,58266
Município,Faro,2002,59154
Município,Faro,2003,59938
Município,Faro,2004,60597
Município,Faro,2005,61229
Município,Faro,2006,61862
Município,Faro,2007,62489
Município,Faro,2008,63108
Município,Faro,2009,63721
Município,Faro,2010,64316
Município,Faro,2011,65211
Município,Faro,2012,65801
Município,Faro,2013,65738
Município,Faro,2014,65724
Município,Faro,2015,65883
Município,Faro,2016,66153
Município,Faro,2017,66498
Município,Faro,2018,66968
Município,Faro,2019,67633
Município,Faro,2020,68011
Município,Faro,2022,74981
Município,Faro,2023,77871
Município,Faro,2024,79548
Município,Faro,2025,80286
Município,Lagoa,1982,15696
Município,Lagoa,1983,15768
Município,Lagoa,1984,15859
Município,Lagoa,1985,15929
Município,Lagoa,1986,16022
Município,Lagoa,1987,16169
Município,Lagoa,1988,16319
Município,Lagoa,1989,16467
Município,Lagoa,1990,16627
Município,Lagoa,1991,16900
Município,Lagoa,1992,17200
Município,Lagoa,1993,17452
Município,Lagoa,1994,17759
Município,Lagoa,1995,18095
Município,Lagoa,1996,18449
Município,Lagoa,1997,18857
Município,Lagoa,1998,19304
Município,Lagoa,1999,19758
Município,Lagoa,2000,20271
Município,Lagoa,2001,20733
Município,Lagoa,2002,21075
Município,Lagoa,2003,21349
Município,Lagoa,2004,21570
Município,Lagoa,2005,21784
Município,Lagoa,2006,22009
Município,Lagoa,2007,22235
Município,Lagoa,2008,22448
Município,Lagoa,2009,22661
Município,Lagoa,2010,22878
Município,Lagoa,2011,22988
Município,Lagoa,2012,22938
Município,Lagoa,2013,22838
Município,Lagoa,2014,22766
Município,Lagoa,2015,22778
Município,Lagoa,2016,22855
Município,Lagoa,2017,22970
Município,Lagoa,2018,23107
Município,Lagoa,2019,23300
Município,Lagoa,2020,23629
Município,Lagoa,2022,26524
Município,Lagoa,2023,27549
Município,Lagoa,2024,28194
Município,Lagoa,2025,28509
Município,Lagos,1982,19766
Município,Lagos,1983,19845
Município,Lagos,1984,19922
Município,Lagos,1985,20024
Município,Lagos,1986,20216
Município,Lagos,1987,20468
Município,Lagos,1988,20744
Município,Lagos,1989,21025
Município,Lagos,1990,21289
Município,Lagos,1991,21637
Município,Lagos,1992,21948
Município,Lagos,1993,22131
Município,Lagos,1994,22351
Município,Lagos,1995,22632
Município,Lagos,1996,22973
Município,Lagos,1997,23375
Município,Lagos,1998,23821
Município,Lagos,1999,24312
Município,Lagos,2000,24889
Município,Lagos,2001,25586
Município,Lagos,2002,26315
Município,Lagos,2003,26948
Município,Lagos,2004,27477
Município,Lagos,2005,27966
Município,Lagos,2006,28488
Município,Lagos,2007,29048
Município,Lagos,2008,29614
Município,Lagos,2009,30184
Município,Lagos,2010,30767
Município,Lagos,2011,31113
Município,Lagos,2012,31159
Município,Lagos,2013,31146
Município,Lagos,2014,31166
Município,Lagos,2015,31313
Município,Lagos,2016,31554
Município,Lagos,2017,31842
Município,Lagos,2018,32195
Município,Lagos,2019,32701
Município,Lagos,2020,33350
Município,Lagos,2022,37280
Município,Lagos,2023,39537
Município,Lagos,2024,40583
Município,Lagos,2025,40805
Município,Loulé,1982,44098
Município,Loulé,1983,44213
Município,Loulé,1984,44331
Município,Loulé,1985,44471
Município,Loulé,1986,44678
Município,Loulé,1987,44978
Município,Loulé,1988,45370
Município,Loulé,1989,45816
Município,Loulé,1990,46259
Município,Loulé,1991,47070
Município,Loulé,1992,48126
Município,Loulé,1993,49072
Município,Loulé,1994,50148
Município,Loulé,1995,51255
Município,Loulé,1996,52421
Município,Loulé,1997,53712
Município,Loulé,1998,55061
Município,Loulé,1999,56456
Município,Loulé,2000,57974
Município,Loulé,2001,59559
Município,Loulé,2002,61022
Município,Loulé,2003,62275
Município,Loulé,2004,63357
Município,Loulé,2005,64356
Município,Loulé,2006,65378
Município,Loulé,2007,66539
Município,Loulé,2008,67760
Município,Loulé,2009,68946
Município,Loulé,2010,70099
Município,Loulé,2011,70463
Município,Loulé,2012,70135
Município,Loulé,2013,69885
Município,Loulé,2014,69757
Município,Loulé,2015,69891
Município,Loulé,2016,70124
Município,Loulé,2017,70446
Município,Loulé,2018,70952
Município,Loulé,2019,71643
Município,Loulé,2020,72396
Município,Loulé,2022,84305
Município,Loulé,2023,89394
Município,Loulé,2024,92732
Município,Loulé,2025,94274
Município,Monchique,1982,9573
Município,Monchique,1983,9465
Município,Monchique,1984,9343
Município,Monchique,1985,9202
Município,Monchique,1986,8961
Município,Monchique,1987,8644
Município,Monchique,1988,8296
Município,Monchique,1989,7937
Município,Monchique,1990,7565
Município,Monchique,1991,7331
Município,Monchique,1992,7243
Município,Monchique,1993,7191
Município,Monchique,1994,7152
Município,Monchique,1995,7119
Município,Monchique,1996,7100
Município,Monchique,1997,7072
Município,Monchique,1998,7046
Município,Monchique,1999,7011
Município,Monchique,2000,6975
Município,Monchique,2001,6942
Município,Monchique,2002,6880
Município,Monchique,2003,6786
Município,Monchique,2004,6672
Município,Monchique,2005,6567
Município,Monchique,2006,6479
Município,Monchique,2007,6394
Município,Monchique,2008,6303
Município,Monchique,2009,6213
Município,Monchique,2010,6124
Município,Monchique,2011,5996
Município,Monchique,2012,5864
Município,Monchique,2013,5767
Município,Monchique,2014,5690
Município,Monchique,2015,5633
Município,Monchique,2016,5574
Município,Monchique,2017,5522
Município,Monchique,2018,5483
Município,Monchique,2019,5452
Município,Monchique,2020,5465
Município,Monchique,2022,5429
Município,Monchique,2023,5536
Município,Monchique,2024,5586
Município,Monchique,2025,5609
Município,Olhão,1982,34737
Município,Olhão,1983,34939
Município,Olhão,1984,35145
Município,Olhão,1985,35355
Município,Olhão,1986,35573
Município,Olhão,1987,35814
Município,Olhão,1988,36073
Município,Olhão,1989,36325
Município,Olhão,1990,36563
Município,Olhão,1991,36986
Município,Olhão,1992,37410
Município,Olhão,1993,37628
Município,Olhão,1994,37906
Município,Olhão,1995,38230
Município,Olhão,1996,38558
Município,Olhão,1997,38919
Município,Olhão,1998,39319
Município,Olhão,1999,39787
Município,Olhão,2000,40357
Município,Olhão,2001,40961
Município,Olhão,2002,41520
Município,Olhão,2003,41979
Município,Olhão,2004,42413
Município,Olhão,2005,42852
Município,Olhão,2006,43276
